N do Patrimonio,Descricao do Bem,Quantidade,Localizacao,N Nota Fiscal,Data de Aquisicao,Data  de  Saida,Fornecedor,Valor R$,Grau de Depreciacao
0772,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0773,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0774,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0775,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0776,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0777,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0778,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0779,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0780,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0781,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0782,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0783,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0784,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0785,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0786,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0787,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0788,Cadeira Plastica Amarela L 460 x A 400\ Encosto L 460 x A 310,1,Informatica,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 66.00,A - otimo
0789,Quadro Branco Graphisko luxo 200 x 120,1,Informatica,3111,6/13/2012,,Sartec,R$ 138.44,A - otimo
0790,Nobreak Enermax,1,Informatica,,,,,R$ 149.00,A - otimo
0791,Rack de TI (organizador do DVD das cameras de Segurança),1,Informatica,,,,,R$ 15000.00,A - otimo
0792,Ar Condicionado Carrier tipo Split 18000 btus,1,Informatica,,,,,R$ 1900.00,A - otimo
0793,Cesto de Lixo Marfinite modelo H40,1,Informatica,,,,,R$ 66.00,A - otimo
0794,Mesa Escolar do Professor,1,Informatica,2197,5/9/2012,,Mobko Ind e Com de Moveis,R$ 510.00,A - otimo
0795,Battery Back up APC  600,1,Informatica,Contrato 8637,,,JR Informatica,R$ 258.90,A - otimo
0796,Notebook Acer Modelo Aspire 5610 BL50,1,Informatica,Contrato 8637,,,JR Informatica,R$ 1536.00,A - otimo
0797,Adaptador Acer Modelo PA-1900-34,1,Informatica,,,,,R$ 0.00,A - otimo
0798,Controle Ar Condicionado Carrier ,1,Informatica,,, ,,R$ 0.00,A - otimo
0799,Projetor Epson ,1,Informatica,,,10/1/2016,,R$ 1100.00,Lixo
0800,Controle Remoto Projetor Epson,1,Enxoval,,,10/1/2016,,R$ 0.00,Lixo
0801,Prateleiras de aço  930 x 1980 x 430,1,Enxoval,,,,,R$ 498.00,B - Bom
0802,Prateleiras de aço  930 x 1980 x 430,1,Enxoval,,,,,R$ 498.00,B - Bom
0803,Prateleiras de aço  930 x 1980 x 430,1,Enxoval,,,,,R$ 498.00,B - Bom
0804,Prateleiras de aço  930 x 1980 x 430,1,Enxoval,,,,,R$ 498.00,B - Bom
0805,Prateleiras de aço  930 x 1980 x 430,1,Enxoval,,,,,R$ 498.00,B - Bom
0806,Prateleiras de madeira 800 x 180 x 310,1,Enxoval,,,,,R$ 112.00,B - Bom
0807,Prateleiras de madeira 800 x 180 x 310,1,Enxoval,,,,,R$ 112.00,B - Bom
0808,Armario de Aço guarda Volume 8 portas,1,Enxoval,,,,,R$ 261.00,B - Bom
0809,Armario de Madeira duas portas 750 x 1340 x 480,1,Enxoval,,,,,R$ 329.00,B - Bom
0810,Caveteiro com 6 cavetas e 3 prateleiras laterais,1,Enxoval,,,,,R$ 301.00,B - Bom
0811,Armario de aço com rodinhas 650 x 1270 x 410,1,Enxoval,,,,,R$ 275.00,B - Bom
0812,Ventilador de Parede Delta Premium 3 pas 50cm,1,Bazar,,,,,R$ 149.00,B - Bom
0813,Ventilador de Parede Delta Premium 3 pas 50cm,1,Bazar,,,,,R$ 149.00,B - Bom
0814,Ventilador de Parede Delta Premium 3 pas 50cm,1,Bazar,,,,,R$ 149.00,B - Bom
0815,Prateleiras de Aço 920 x 1720 x 300,1,Bazar,,,,,R$ 119.80,B - Bom
0816,Prateleiras de Aço 920 x 1720 x 300,1,Bazar,,,,,R$ 119.80,B - Bom
0817,Prateleiras de Aço 920 x 1720 x 300,1,Bazar,,,,,R$ 119.80,B - Bom
0818,Prateleiras de Aço 920 x 1720 x 300,1,Bazar,,,,,R$ 119.80,B - Bom
0819,Prateleiras de Aço 920 x 1720 x 300,1,Bazar,,,,,R$ 119.80,B - Bom
0820,Prateleiras de Aço 920 x 1720 x 300,1,Bazar,,,,,R$ 119.80,B - Bom
0821,Prateleiras de Aço 920 x 1720 x 300,1,Bazar,,,,,R$ 119.80,B - Bom
0822,Prateleiras de Aço 920 x 1720 x 300,1,Bazar,,,,,R$ 119.80,B - Bom
0823,Prateleiras de Aço 920 x 1720 x 300,1,Bazar,,,,,R$ 119.80,B - Bom
0824,Prateleiras de Aço 940 x 1980 x 440,1,Bazar,,,,,R$ 119.80,B - Bom
0825,Prateleiras de Aço 940 x 1980 x 440,1,Bazar,,,,,R$ 119.80,B - Bom
0826,Prateleiras de Aço 920 x 1980 x 300,1,Bazar,,,,,R$ 119.80,B - Bom
0827,Prateleiras de Aço 920 x 1980 x 300,1,Bazar,,,,,R$ 119.80,B - Bom
0828,Prateleiras de Aço 930 x 1980 x 430,1,Bazar,,,,,R$ 119.80,B - Bom
0829,Prateleiras de Aço 930 x 1850 x 450,1,Bazar,,,,,R$ 119.80,B - Bom
0830,Prateleiras de Aço 930 x 1980 x 430,1,Bazar,,,,,R$ 119.80,B - Bom
0831,Cabideiro 1500 x 1880,1,Bazar,,,,,R$ 109.70,B - Bom
0832,Cabideiro 2600 x 1180,1,Bazar,,,,,R$ 109.70,B - Bom
0834,Cabideiro 3000 x 1230,1,Bazar,,,,,R$ 109.70,B - Bom
0835,Prateleira de plastico com 4 prateleiras,1,Farmacia,,,,,R$ 108.00,B - Bom
0833,Balcao 4300 x 1113 x 580,1,Farmacia,205,5/15/2008,,Atual Marcenaria,R$ 2734.00,A - otimo
0836,Prateleira 2550 x 645 x 320 com 3 prateleiras e 6 divisoes,1,Farmacia,205,5/15/2008,,Atual Marcenaria,R$ 2734.00,A - otimo
0837,Prateleira 1700 x 645 x 320 com 3 prateleiras e 4 divisoes,1,Farmacia,205,5/15/2008,,Atual Marcenaria,R$ 2734.00,A - otimo
0838,Prateleira 3450 x 2300 x 320 com 8 cavetas e 7 prateleiras e 4 divisoes,1,Farmacia,,,,,R$ 369.00,B - Bom
0839,Mesinha 950 x 500 x 790,1,Farmacia,,,,,R$ 169.00,B - Bom
0840,Escada com tres degraus retratil ferro,1,Farmacia,213113,2/16/2009,,Gasometro,R$ 1600.00,A - otimo
0841,Prateleira 1770 x 2300 x 300 com 4 cavetas e 7 prateleiras e 2 divisoes,1,Farmacia,214246,2/6/2009,,Gasometro,R$ 630.00,A - otimo
0842,Prateleira 1770 x 2300 x 300 com 4 cavetas e 7 prateleiras e 2 divisoes,1,Farmacia,212512,2/5/2009,,Gasometro,R$ 1600.00,A - otimo
0843,Prateleira 1770 x 2300 x 300 com 4 cavetas e 7 prateleiras e 2 divisoes,1,Farmacia,,,,,R$ 169.00,B - Bom
0844,Escada com tres degraus retratil aluminio,1,Farmacia,,,,,R$ 74.90,A - otimo
0845,Cadeira para mesa de atendimento,1,Farmacia,,5/26/2014,,Carrefour,R$ 110.00,A - otimo
0846,Banco Dobravel Ho27308,1,Farmacia,, ,,,R$ 209.00,A - otimo
0847,Lixeira Basculante 50 litros p/canto Jaguar ref 0772,1,Farmacia,,,,,R$ 335.00,A - otimo
0848,Balcao Modular para recepcao com 2800 e 4 cavetas,1,Farmacia,Contrato 9174,,,Jr Informatica,R$ 1800.00,A - otimo
0849,Pc Computador Vcom,1,Farmacia,,,,,R$ 1990.00,A - otimo
0850,Estabilizador SMS Statin II GL Eletro Eletronico 115/220 273950,1,Farmacia,,,,,R$ 277.90,A - otimo
0851,Teclado Vcom Model F21VQ,1,Farmacia,,,,,R$ 0.00,A - otimo
0852,Monitor LG Flatron Modelo L1553S,1,Farmacia,,,,,R$ 0.00,A - otimo
0853,Suporte para CPU de Madeira,1,Farmacia,,,,,R$ 110.00,A - otimo
0854,Mouse Model HM5010,1,Farmacia,,,,,R$ 0.00,A - otimo
0855,Ar Tipo Split Springer 42RNCA09S5  9BTU,1,Farmacia,,,,,R$ 1091.00,A - otimo
0856,Controle Remoto Springer tipo RG52B/E,1,Farmacia,,,,,R$ 0.00,A - otimo
0857,Ar Tipo Split Springer 42RNCA09S5  9BTU,1,Farmacia,,,,,R$ 1091.00,A - otimo
0858,Lixeira Click 25 litros Paramount ref 184,1,Farmacia,,,,,R$ 159.00,A - otimo
0859,Banco de Madeira 270 x 270 x 680,1,Farmacia,,,,,R$ 56.99,A - otimo
0860,Bandeija Plastica Bioplass 300 x 220,1,Farmacia,,,,,R$ 15.90,A - otimo
0861,Bandeija Plastica Bioplass 300 x 220,1,Farmacia,,,,,R$ 15.90,A - otimo
0862,Suporte de chao 1000 x 350 x 120,1,Farmacia,,,,,R$ 189.00,A - otimo
0863,Suporte de chao 1000 x 350 x 120,1,Farmacia, , ,, ,R$ 189.00,A - otimo
0864,Longarina 4 Lugares L480 x P450 Encosto L420 x P360,1,Hall da Farmacia,1637,5/22/2008,,Artmoveis C.da Mota Maciel,R$ 679.00,A - otimo
0865,Longarina 4 Lugares L480 x P450 Encosto L420 x P360,1,Hall da Farmacia,1637,5/23/2008,,Artmoveis C.da Mota Maciel,R$ 679.00,A - otimo
0866,Longarina 4 Lugares L480 x P450 Encosto L420 x P360,1,Hall da Farmacia,1637,5/21/2008,,C.da Mota Maciel,R$ 509.00,A - otimo
0867,Longarina 3 Lugares L480 x P450 Encosto L420 x P361,1,Hall da Farmacia,1638,5/22/2008,,C.da Mota Maciel,R$ 510.00,A - otimo
0868,Quadro de Tania Alonso 1000 x 800,1,Hall da Farmacia,,,,,R$ 172.00,A - otimo
0869,Quadro de Tania Alonso 2200 x 600,1,Hall da Farmacia,,,,,R$ 240.00,A - otimo
0870,Quadro de Tania Alonso 1000 x 500,1,Hall da Farmacia,,,,,R$ 172.00,A - otimo
0871,Quadro de Tania Alonso 1000 x 500,1,Hall da Farmacia,,,,,R$ 172.00,A - otimo
0872,Bebedouro Waterhouse IBBL,1,4º Andar,,,,,R$ 199.00,A - otimo
0873,Quadro Dom Luciano Mendes de Almeida de Marco Rabello,1,Sala Esperança,,,,,R$ 240.00,A - otimo
0874,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0875,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0876,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0877,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0878,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0879,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0880,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0881,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0882,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0883,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0884,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0885,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0886,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0887,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0888,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0889,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0890,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0891,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0892,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1360,12/26/2008,,Marfinite,R$ 573.00,A - otimo
0893,Longarina 3 Lugares verde L480 x P480 Encosto L450 x P480 ,1,Sala Esperança,1361,12/27/2008,,Marfinite,R$ 574.00,A - otimo
0894,Mesa Escolar do Professor,1,Sala Esperança,2196,5/8/2012,,Mobko Ind e Com de Moveis,R$ 509.00,A - otimo
0895,Cadeira para mesa de atendimento verde L480 x P420 encosto L400 x 380,1,Sala Esperança,1361,12/26/2008,,Marfinite,R$ 66.00,A - otimo
0896,Projetor Sanyo PRo xtrax,1,Sala Esperança, , ,, ,R$ 1100.00,A - otimo
0897,Ar CooLIX Tipo CLP 36HR IF,1,Sala Esperança,3808,9/11/2008,,MYZ Comercio de Ar Cond LTDA,R$ 2250.00,A - otimo
0898,Lixeira 20 litros Brinox,1,Sala Esperança,51788,3/16/2009,,Casa & Construcao,R$ 159.00,A - otimo
0899,Quadro de Tania Alonso 1500 x 1000,1,Sala de Som, , ,, ,R$ 240.00,A - otimo
0900,CP oro AMD Dual Core C60,1,Sala de Som,1599,12/9/2008,,Jrinformatica,R$ 600.00,A - otimo
0901,Teclado oro Modelo K2806,0,Sala de Som,1599,12/9/2008,,Jrinformatica,R$ 0.00,A - otimo
0902,Monitor LG Flatron Modelo L1553S,1,Sala de Som,1599,12/9/2008,,Jrinformatica,R$ 0.00,A - otimo
0903,Mouse Model FC B136,1,Sala de Som,1599,12/9/2008,,Jrinformatica,R$ 0.00,A - otimo
0904,Estabilizador SMS Statin II GL Eletro Eletronico 115/220 273950,1,Sala de Som,1599,12/9/2008,,Jrinformatica,R$ 277.49,A - otimo
0905,Suporte para CPU de Madeira,1,Sala de Som,,,,,R$ 110.00,A - otimo
0906,Sensor de Controle Remoto Proeletronic,1,Sala de Som,,,,,R$ 83.93,A - otimo
0907,Sensor de Controle Remoto Proeletronic,1,Sala de Som, , ,,,R$ 83.93,A - otimo
0908,Bancada 2450 x 60 ,1,Sala de Som, ,,, ,R$ 950.00,A - otimo
0909,Notebook Sony Modelo PCG-5G3L,1,Sala de Som,contrato 8560,,,Jrinformatica,R$ 2899.00,A - otimo
0910,Bancada 3000 x 60 com armario 3 cavetas e uma porta 500 x 500,1,Sala de Som,,,,,R$ 1350.00,A - otimo
0911,Armario de 900 x 700 com duas portas,1,Sala de Som,,,,,R$ 1890.00,A - otimo
0912,Mesa de Som Xenix X2222usb,1,Sala de Som,,,,,R$ 2084.00,A - otimo
0913,Painel Comando de Iluminacao,1,Sala de Som,,,,,R$ 1070.00,A - otimo
0914,Ultra DI Di600P,1,Sala de Som,,,,,R$ 254.99,A - otimo
0915,Adaptador ST C 070 1900034CT,1,Sala de Som,,,,,R$ 105.00,A - otimo
0916,Transformador AMB Potencia 5000W,1,Sala de Som,,,,,R$ 395.00,A - otimo
0917,Armario de distribuicao de video,1,Sala de Som,,,,,R$ 980.00,A - otimo
0918,Armario de 900 x 600 com 3 portas,1,Sala de Som,,,,,R$ 1285.00,A - otimo
0919,Controle do Ar CooLIX R05/BGE,1,Sala de Som,,,,,R$ 0.00,A - otimo
0920,Controle Data Show Sanyo CXLE,1,Sala de Som,,,,,R$ 0.00,A - otimo
0921,Controle Cmdo Telao EM 03,1,Sala de Som,,,,,R$ 0.00,A - otimo
0922,Controle Data Show Sanyo CXZR ,1,Sala de Som,,,,,R$ 0.00,A - otimo
0923,Controle do Ar CooLIX R05/BGE,1,Sala de Som,,,,,R$ 0.00,A - otimo
0924,Amplificador 50W Delta 2255,1,Sala de Som,,,,,R$ 200.00,A - otimo
0925,Caixa Som LL400,1,Sala de Som,3085,3/17/2009,,Visual Service Ltda,R$ 483.00,A - otimo
,Caixa Som Modelo CSR2500A/USB,1,Sala de Som,3085,3/17/2009,,Visual Service Ltda,R$ 483.00,A - otimo
,Cabo VGA de 3mts,6,Sala de Som,3085,3/17/2009,,Visual Service Ltda,R$ 483.00,A - otimo
,Cabo de Audio P10 de 3mts,2,Sala de Som,3085,3/17/2009,,Visual Service Ltda,R$ 483.00,A - otimo
,Cabo Microfone de 2mts,1,Sala de Som,3085,3/17/2009,,Visual Service Ltda,R$ 483.00,A - otimo
,Cabo P10 com adaptador Microfone de 2mts,1,Sala de Som,3085,3/17/2009,,Visual Service Ltda,R$ 483.00,A - otimo
,Cabo P10ncom adaptador para Note,1,Sala de Som,3085,3/17/2009,,Visual Service Ltda,R$ 483.00,A - otimo
,Cabo VGA 0.5mts,1,Sala de Som,3085,3/17/2009,,Visual Service Ltda,R$ 483.00,A - otimo
,Cabo VGA 8mts,1,Sala de Som,3085,3/17/2009,,Visual Service Ltda,R$ 483.00,A - otimo
,Cabo de audio P10 de 0.5mts,3,Sala de Som,,,,,R$ 46.00,A - otimo
,Microfones SuperLux PRA DI,1,Sala de Som,,,,,R$ 190.00,A - otimo
,Microfone Antigo,1,Sala de Som,,,,,R$ 110.00,A - otimo
,Microfone Sem Fio Shure SM58,1,Sala de Som,,,,,R$ 229.00,A - otimo
,Receptor Audio Microfone Shure T4N,1,Sala de Som,,,,,R$ 399.00,A - otimo
,Fonte Hayonih modelo FTY812,1,Sala de Som,,,,,R$ 79.00,A - otimo
,Direct Box EAM pn= M3P ,1,Sala de Som,,,,,R$ 379.00,A - otimo
,Direct Box CSR DBP,6,Espaço Vida,,,,,R$ 139.00,A - otimo
,Cabo XLR,4,Espaço Vida,,,,,R$ 29.00,A - otimo
0926,Cabo para Caixa de Som,1,Espaço Vida Sala 3,,,,,R$ 139.00,A - otimo
0927,Balcao 1020 x 800 x 600 e 980 x 980 x 600,1,Espaço Vida Sala 3,,5/8/2012,,,R$ 668.71,A - otimo
0928,Frigobar Consul modelo CRC12ABBNA30,1,Espaço Vida Sala 3,,,,,R$ 668.00,A - otimo
0929,Cadeira giratoria preta,1,Espaço Vida Sala 3,,,,,R$ 129.00,A - otimo
0930,Poltrona Amarela Tok@Stok,1,Espaço Vida Sala 3,,,,,R$ 389.00,A - otimo
0931,Poltrona Amarela Tok@Stok,1,Espaço Vida Sala 3,,,,,R$ 0.00,A - otimo
0932,Sofa Preto Tok@Stok,1,Espaço Vida Sala 3,299,8/17/2012,,Difiori,R$ 1959.10,A - otimo
0933,Mesa de Centro Madeira e Vidro,1,Espaço Vida Sala 3,,,,,R$ 499.00,A - otimo
0934,Adorno de Louça,1,Espaço Vida Sala 3,,,,,R$ 480.00,A - otimo
0935,Adorno de Louça,1,Espaço Vida Sala 3,,,,,R$ 480.00,A - otimo
0936,Cabide Artistico,1,Espaço Vida Sala 3,,,,,R$ 94.00,A - otimo
0937,Quadro Tok@Stok 440 x 440,1,Espaço Vida Sala 3,,,,,R$ 179.00,A - otimo
0938,Quadro Tok@Stok 440 x 440,1,Espaço Vida Sala 3,,,,,R$ 179.00,A - otimo
0939,Quadro Tok@Stok 570 x 820,1,Espaço Vida Sala 3,,,,,R$ 179.00,A - otimo
0940,Cesto de Lixo Martiplast,1,Espaço Vida Sala 3,7066,8/28/2012,,Tok@Stok,R$ 24.50,A - otimo
0941,Cesto de Papel Tok@Stok,1,Espaço Vida Sala 3,,,,,R$ 159.00,A - otimo
0942,Quadro Tok@Stok 270 x 340,1,Espaço Vida Sala 3,,,,,R$ 179.00,A - otimo
0943,Cadeira de Bar Tok@Stok,1,Espaço Vida Sala 3,,,,,R$ 129.00,A - otimo
0944,Quadro 1300 x 1300 (Azuleijo Trabalhado),1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 191.00,A - otimo
0945,Cadeira Cor Laranja L480 x P480 encosto L440 x 480,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 191.00,A - otimo
0946,Cadeira Cor Laranja L480 x P480 encosto L440 x 480,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 191.00,A - otimo
0947,Cadeira Cor Laranja L480 x P480 encosto L440 x 480,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 191.00,A - otimo
0948,Banqueta Baixa,1,Espaço Vida,,,,,R$ 158.00,A - otimo
0949,Pedestal MRV,1,Espaço Vida,,,,,R$ 46.90,A - otimo
0950,Pedestal MRV,1,Espaço Vida,,,,,R$ 46.90,A - otimo
0951,Pedestal VECToR,1,Espaço Vida,,,,,R$ 69.00,A - otimo
0952,Caixa de Som para Retorno,1,Espaço Vida,,,,,R$ 319.00,A - otimo
0953,Caixa de Som para Retorno,1,Espaço Vida,,,,,R$ 319.00,A - otimo
0954,Caixa de Som para Retorno,1,Espaço Vida,,,,,R$ 319.00,A - otimo
0955,Caixa de Som para Retorno,1,Espaço Vida,,,,,R$ 319.00,A - otimo
0956,Cadeira Cor Laranja L480 x P480 encosto L440 x 480,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 191.00,A - otimo
0957,Cadeira Cor Laranja L480 x P480 encosto L440 x 480,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 191.00,A - otimo
0958,Cadeira Cor Laranja L480 x P480 encosto L440 x 480,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 191.00,A - otimo
0959,Cadeira Cor Laranja L480 x P480 encosto L440 x 480,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 191.00,A - otimo
0960,Cadeira Cor Laranja L480 x P480 encosto L440 x 480,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 191.00,A - otimo
0961,Cadeira Cor Laranja L480 x P480 encosto L440 x 480,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 191.00,A - otimo
0962,Cadeira Cor Laranja L480 x P480 encosto L440 x 480,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 191.00,A - otimo
0963,Pulpito de Acrilico Grande,1,Espaço Vida,,,,,R$ 1460.00,A - otimo
0964,Pulpito de Acrilico Pequeno,1,Espaço Vida,,,,,R$ 630.00,A - otimo
0965,Caixa de Som  ,1,Espaço Vida,,,,,R$ 2699.00,A - otimo
0966,Caixa de Som  ,1,Espaço Vida,,,,,R$ 2699.00,A - otimo
0967,Caixa de Som  ,1,Espaço Vida,,,,,R$ 2699.00,A - otimo
0968,Caixa de Som  ,1,Espaço Vida,,,,,R$ 2699.00,A - otimo
0969,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0970,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0971,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0972,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0973,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0974,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0975,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0976,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0977,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0978,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0979,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0980,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0981,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0982,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0983,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
0984,Longarina 4 Lugares laranja L480 x P480 Encosto L450 x P480 ,1,Espaço Vida,1360,12/26/2008,,Marfinite,R$ 764.00,A - otimo
